TIME;VELOCITY
846.000000;322.967712
847.000000;323.327667
848.000000;325.105072
849.000000;325.394287
850.000000;325.695984
851.000000;324.528503
852.000000;326.271881
853.000000;327.254150
854.000000;326.038940
855.000000;325.565125
856.000000;327.970734
857.000000;328.894104
858.000000;326.921082
859.000000;327.909851
860.000000;328.125854
861.000000;329.067535
862.000000;327.794739
863.000000;328.727905
864.000000;329.624451
865.000000;330.525574
866.000000;329.256042
867.000000;330.216736
868.000000;330.445068
869.000000;331.417542
870.000000;331.693756
871.000000;331.286011
872.000000;331.642029
873.000000;332.726379
874.000000;333.107910
875.000000;332.787262
876.000000;333.219818
877.000000;335.849915
878.000000;334.853271
879.000000;334.647125
880.000000;335.169312
881.000000;337.874695
882.000000;336.935577
883.000000;337.502991
884.000000;338.066437
885.000000;338.618134
886.000000;339.159302
887.000000;339.678284
888.000000;341.655273
889.000000;340.698486
890.000000;341.210205
891.000000;341.683411
892.000000;343.591675
893.000000;342.551819
894.000000;342.958191
895.000000;343.314209
896.000000;345.085052
897.000000;343.896637
898.000000;344.140076
899.000000;345.804901
900.000000;345.973145
901.000000;344.672089
902.000000;344.799072
903.000000;346.340210
904.000000;344.897278
905.000000;344.888062
906.000000;344.799713
907.000000;346.125580
908.000000;345.209412
909.000000;345.016968
910.000000;345.550323
911.000000;345.340271
912.000000;344.403198
913.000000;344.197693
914.000000;344.721832
915.000000;345.255920
916.000000;344.354736
917.000000;344.989502
918.000000;344.198975
919.000000;344.927368
920.000000;343.485657
921.000000;344.293854
922.000000;344.365845
923.000000;343.726532
924.000000;346.047028
925.000000;345.485535
926.000000;345.003235
927.000000;344.542572
928.000000;346.300964
929.000000;345.877563
930.000000;346.215240
931.000000;347.298340
932.000000;347.681763
933.000000;347.375519
934.000000;347.815918
935.000000;348.989319
936.000000;349.442139
937.000000;349.190857
938.000000;350.404785
939.000000;351.625977
940.000000;351.416534
941.000000;351.228699
942.000000;352.491699
943.000000;353.736450
944.000000;353.534241
945.000000;353.329407
946.000000;354.559692
947.000000;355.748169
948.000000;356.956177
949.000000;355.979126
950.000000;357.208130
951.000000;357.689148
952.000000;357.428009
953.000000;357.876282
954.000000;359.003174
955.000000;360.851318
956.000000;359.037201
957.000000;359.418091
958.000000;360.462524
959.000000;362.217743
960.000000;360.294983
961.000000;360.558716
962.000000;362.953918
963.000000;361.664734
964.000000;361.840759
965.000000;361.971588
966.000000;363.545502
967.000000;362.167969
968.000000;362.254333
969.000000;363.773865
970.000000;363.832825
971.000000;362.436890
972.000000;363.985291
973.000000;364.062500
974.000000;362.694794
975.000000;363.518677
976.000000;365.057861
977.000000;364.444000
978.000000;363.116882
979.000000;364.726074
980.000000;364.858215
981.000000;363.536987
982.000000;365.884399
983.000000;366.035522
984.000000;365.525116
985.000000;365.784912
986.000000;366.790771
987.000000;367.107513
988.000000;365.264648
989.000000;367.084595
990.000000;368.138855
991.000000;368.487000
992.000000;368.151306
993.000000;369.288025
994.000000;370.449615
995.000000;368.710785
996.000000;369.919495
997.000000;371.083740
998.000000;370.767639
999.000000;371.929199
1000.000000;372.342834
1001.000000;373.494568
1002.000000;373.201416
1003.000000;372.921967
1004.000000;374.071808
1005.000000;373.713837
1006.000000;374.802094
1007.000000;375.119507
1008.000000;376.145691
1009.000000;376.442749
1010.000000;376.012085
1011.000000;376.304657
1012.000000;377.296143
1013.000000;376.807251
1014.000000;376.294159
1015.000000;377.185547
1016.000000;378.015991
1017.000000;377.364136
1018.000000;377.423706
1019.000000;378.168427
1020.000000;378.164520
1021.000000;377.419128
1022.000000;378.869965
1023.000000;378.099091
1024.000000;378.086670
1025.000000;377.332764
1026.000000;377.288239
1027.000000;377.934143
1028.000000;377.097809
1029.000000;377.716248
1030.000000;376.830139
1031.000000;377.397522
1032.000000;377.972748
1033.000000;376.357025
1034.000000;376.944031
1035.000000;376.792908
1036.000000;375.913971
1037.000000;375.758209
1038.000000;376.307922
1039.000000;376.872009
1040.000000;374.513519
1041.000000;375.086151
1042.000000;377.103760
1043.000000;374.754333
1044.000000;374.639832
1045.000000;376.728088
1046.000000;374.446716
1047.000000;374.412079
1048.000000;376.577576
1049.000000;375.116211
